Unnamed: 0,sid,DOI,published,projectname,sampleid,samplename,composition,comments,sampleinfo,Temperature,Seebeck coefficient,figureid,Thermal conductivity,Electrical resistivity,Carrier mobility,ZT,Electrical conductivity,Power factor,Hall mobility,Figure of merit Z,Hall movility,Lattice thermal conductivity,thermopower,phonon thermal conductance,Carrier thermal conductivity,phonon contribution,Electronic thermal conductivity,Electronic contribution,hall density,Carrier concentration,Hall coefficient,Calculated Electrical Conductivity,Calculated PF,Figure of merit,Calculated Electrical Conductivity/ Relaxation time,Calculated Seebeck coefficient,Calculated Thermal Conductivity/ Relaxation time,Thermal diffusivity,total thermal conductivity,Lattice contribution,latice contribution,electron thermal conductivity,Figure of merit Zt,Electro Motive Force,Mobility,Nernst coefficient,Electrical conductivity0,Thermopower,Thermoelectric voltage,Thermo gravimetry,Thermal conductance,conductance,TEP,T^(-1),S,Seebeck  coefficient ,Voltage,Max Efficiency,Normalised PL Integrated Intensity,Linewidth,Phonon transmission function,ρ,Lorenz values,magnetoresistance,Resistance,Conductivity,Luminescence lifetime,magnetization_Bohr,inverse susceptibility,Elastic modulus,Coercivity Field,magnetization_per_weight,Resistivity,Remanent Magnetization_Absolute,absolute_magnetization,Open circuit voltage ,Hall concentration,Contact resistivity,Magnetic field strength (H),Magnetization,a.u. Magnetic Moment,conductivity,zero-B thermopower,minority carrier concentration,majority carrier concentration,magnetic susceptibility,Magnetic susceptibility_per_weight,Specific heat,Magnetic susceptibility_volume,inverse magnetic susceptibility_mol,Cp,dc magnetization(mass),Calculated Electrical resistivity,Electrical thermal conductivity,Specific heat capacity,Magnetic susceptibility_per mol,Magnetic susceptibility,Specific heat capacity_per g,Seebeck  coefficient,Mass susceptibility,Inverse magnetic susceptibility,Liquid state thermal conductivity,Lattice+bipolar thermal conductivity,Logρ,ln σ,logσ,Lnρ
166037,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",300,3.2894249549746624e-05,17156,,8.755711924844103e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166038,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",350,3.81939539642815e-05,17156,,6.73336322781327e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166039,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",400,3.893075232201859e-05,17156,,5.388436814181841e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166040,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",450,3.535849572299958e-05,17156,,4.528531715494342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166041,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",500,2.8691203732530683e-05,17156,,4.000840938295577e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166042,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20558,x=0,Fe2(V0.90Ta0.10)Al ,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",550,2.0867686300119266e-05,17156,,3.6877862640670586e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166057,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",150,5.163906297238172e-05,17156,,1.7727538427865788e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166058,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",200,6.425318025302149e-05,17156,,1.94539656008153e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166059,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",250,7.539675117545222e-05,17156,,2.146142776826658e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166060,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",300,8.410416874358445e-05,17156,,2.350795225951035e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166061,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",350,8.886255056184033e-05,17156,,2.5416301904082694e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166062,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",400,8.830660506420037e-05,17156,,2.7066431994061643e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166063,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",450,8.191349774324976e-05,17156,,2.838794724636385e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166064,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",500,7.069771737922493e-05,17156,,2.935255876504116e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166065,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20559,x=0.03,Fe2(V0.87Ti0.03Ta0.10)Al ,,"{'LaserFlash': {'category': '', 'comment': ''}, 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': {'category': '', 'comment': ''}, 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': {'category': '', 'comment': ''}, 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': {'category': '', 'comment': ''}, 'DifferentialThermalAnalyzer': {'category': '', 'comment': ''}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",550,5.790594226906072e-05,17156,,2.996654100357733e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166105,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",150,3.268670437415278e-05,17156,,6.407564175964639e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166106,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",200,3.934960506876225e-05,17156,,8.213541880526208e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166107,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",250,4.657810289267681e-05,17156,,1.0550151021170735e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166108,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",300,5.432256794135101e-05,17156,,1.3185361108645295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166109,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",350,6.194952499956968e-05,17156,,1.592676691779507e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166110,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",400,6.84767161034874e-05,17156,,1.8618680137872123e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166111,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",450,7.280816310266812e-05,17156,,2.1139221022844075e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166112,4302,10.2320/jinstmet.72.593,2008,['ThermoelectricMaterials'],20561,x=0.10,Fe2(V0.8Ti0.1Ta0.10)Al,,"{'LaserFlash': '', 'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Sintering', 'comment': ''}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'laser flash and different thermal analyzer': '', 'RelativeDensity': {'category': '', 'comment': ''}, 'GrainSize': {'category': '', 'comment': ''}, 'Other': '', 'ThermalMeasurement': {'category': 'Other', 'comment': 'steady-state method'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'MMR Technologies'}, 'Differential thermal analyzer': '', 'DifferentialThermalAnalyzer': '', 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': '', 'comment': ''}}",500,7.396923022212515e-05,17156,,2.339741004170288e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
