Composition,Site_X,Site_Y,Site_Z,Temperature,Z_Range_GSvolume_pa,Z_Range_GSbandgap,Y_Range_GSmagmom,Z_Range_AtomicWeight,Z_Range_Number,Y_Range_SpaceGroupNumber,Z_Range_GSmagmom,Z_Mean_GSvolume_pa,Z_Max_NdUnfilled,Z_Mean_NdUnfilled,Z_Range_SpaceGroupNumber,Z_Mean_Electronegativity,Z_Range_NdUnfilled,Z_Range_Row,Y_Mean_GSmagmom,Z_Range_NfValence,Z_Range_NValence,Z_Max_NUnfilled,Y_Max_GSmagmom,Z_Range_NUnfilled,Z_Range_MendeleevNumber,Z_Min_Column,Z_Min_Electronegativity,Z_Min_MendeleevNumber,Z_Mean_NUnfilled,Z_Range_Column,Z_Mean_NpUnfilled,Z_Range_Electronegativity,Y_Range_Electronegativity,Z_Mean_MendeleevNumber,Y_Mean_Electronegativity,Y_Min_Electronegativity,Z_Mean_MeltingT,Z_Mean_SpaceGroupNumber,Z_Max_Electronegativity,Y_Mean_MeltingT,Z_Mean_CovalentRadius,Z_Mean_GSbandgap,Z_Max_MeltingT,Seebeck Coefficient,Electrical Resistivity
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,167.6238,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,21.3862,2.84e-05
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,244.1612,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,29.4184,2.95e-05
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,324.1897,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,40.4946,3.11e-05
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,422.9447,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,45.9267,3.32e-05
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,513.2608,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,40.8554,3.36e-05
Fe1.99Ti0.66Cr0.45Al0.90,Fe2.000,Ti0.595Cr0.405,Al1.000,569.2736,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,1.34073333333135e-05,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.1199999999999998,73.0,1.5886,1.54,933.47,225.0,1.61,2037.795,121.0,0.0,933.47,37.1722,3.28e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,294.3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,22.4907,1.42e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,376.9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,23.9726,1.45e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,458.8626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,16.127,1.61e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,540.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,10.3736,1.83e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,622.6254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,4.4458,2.06e-05
Fe2VGa,Fe2.000,V1.000,Ga1.000,699.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0,74.0,1.63,1.63,302.91,64.0,1.81,2183.0,122.0,0.0,302.91,0.4359,2.23e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,294.7809,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,57.2727,1.29e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,382.7654,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,47.5093,1.36e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,458.673,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,33.6488,1.51e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,540.6129,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,22.4035,1.73e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,622.5188,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,14.2964,1.95e-05
Fe2V0.95Ti0.05Ga,Fe2.000,V1.000,Ti0.048Ga0.952,701.3793,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.75346,8.0,0.384,130.0,1.79704,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.144,9.0,4.76,0.27,0.0,72.512,1.63,1.63,381.53832,70.24,1.81,2183.0,123.82399999999998,0.0,1941.0,7.5841,2.12e-05
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,294.0347,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,56.2267,7.82e-06
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,374.3613,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,54.0473,1.01e-05
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,457.8069,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,43.6737,1.29e-05
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,548.8349,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,32.6899,1.65e-05
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,617.8535,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,25.3674,1.88e-05
Fe2V0.90Ti0.10Ga,Fe2.000,V1.000,Ti0.091Ga0.909,699.766,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.6602575,8.0,0.728,130.0,1.78543,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.273,9.0,4.545,0.27,0.0,71.179,1.63,1.63,451.9761900000001,75.83,1.81,2183.0,125.458,0.0,1941.0,16.6501,2.1e-05
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,297.2159,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,42.279,8.42e-06
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,356.2748,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,45.2428,9.92e-06
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,440.3883,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,43.1507,1.27e-05
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,547.2999,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,34.5205,1.66e-05
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,630.7351,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,25.1059,1.95e-05
Fe2V0.85Ti0.15Ga,Fe2.000,V1.000,Ti0.130Ga0.870,699.7604,2.1675000000000004,0.0,0.0,21.856,9.0,0.0,2.25333333333e-05,18.575725,8.0,1.04,130.0,1.7749,8.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,31.0,4.0,1.54,43.0,5.39,9.0,4.35,0.27,0.0,69.97,1.63,1.63,515.8617,80.9,1.81,2183.0,126.94,0.0,1941.0,17.1731,2.11e-05
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,297.181,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,45.5044,7.95e-06
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,366.8016,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,52.5654,9.94e-06
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,428.9068,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,54.0473,1.2e-05
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,503.1935,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,49.9502,1.46e-05
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,606.3342,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,39.7509,1.81e-05
Fe2V0.80Ti0.20Ga,Fe2.000,V0.800Ti0.200,Ga1.000,701.1566,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,4.50666666666e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.612,1.54,302.91,64.0,1.81,2134.6000000000004,122.0,0.0,302.91,28.1569,2.02e-05
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,295.0328,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,33.9975,8.38e-06
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,380.5342,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,43.6737,1.06e-05
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,465.3459,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,47.0735,1.37e-05
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,550.9859,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,43.9352,1.69e-05
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,622.2697,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,37.3101,1.93e-05
Fe2V0.75Ti0.25Ga,Fe2.000,V0.750Ti0.250,Ga1.000,701.1651,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,18.8575,0.0,0.0,0.0,1.81,0.0,0.0,5.633333333325e-06,0.0,0.0,5.0,2.25333333333e-05,0.0,0.0,13.0,1.81,74.0,5.0,0.0,5.0,0.0,0.0899999999999998,74.0,1.6075,1.54,302.91,64.0,1.81,2122.5,122.0,0.0,302.91,27.3724,2.12e-05
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,301.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,34.3551,4.86e-06
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,373.9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,20.4876,4.8e-06
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,498.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,9.2073,4.47e-06
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,649.9582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,2.3589,4.05e-06
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,826.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,1.8962,3.73e-06
Fe2TiSn,Fe2.000,Ti1.000,Sn1.000,977.9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,2.25333333333e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0,80.0,1.54,1.54,505.08,141.0,1.96,1941.0,139.0,0.0,505.08,4.7187,3.58e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,297.816,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,10.3829,4.67e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,475.778,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,7.0402,3.91e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,626.6493,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,7.0845,3.36e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,773.7233,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,5.173,3.02e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,928.3301,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,4.7041,2.81e-06
Fe2Ti0.94V0.06Sn,Fe2.000,Ti1.000,V0.057Sn0.943,974.8335,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,32.129324999999994,7.0,0.399,88.0,1.94119,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.170999999999999,9.0,3.772,0.33,0.0,78.062,1.54,1.54,600.7214399999999,146.016,1.96,1941.0,139.798,0.0,2183.0,4.9418,2.77e-06
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,298.5346,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,1.6383,5.9e-06
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,427.7088,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,-4.0851,5.35e-06
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,572.9858,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,-2.9107,4.76e-06
